line,name,slug,type,loot_type,rarity,current_price,current_gp,adjusted_price,adjusted_gp,delta_gp,rule,source_id
458,Flask of Holy Water,flask-of-holy-water,consumable,loot.potion,common,25 gp,25,25 gp,25,0,mundane_keep_current,Compendium.dnd5e.items.Item.WPWszFTGzmdIuDRJ
1245,Flesh to Stone,flesh-to-stone,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.kozNy29b0X6exFhY
1193,Floating Disk,floating-disk,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.bnjXlk13ZRJuf5d0
547,Flour,flour,loot,loot.loot,,2 cp,0.02,2 cp,0.02,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.CrcfT5jwcJTPTsfQ
1305,Flour,flour,loot,loot.loot,,2 cp,0.02,2 cp,0.02,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.CrcfT5jwcJTPTsfQ
584,Flute,flute,tool,loot.tool,common,2 gp,2,2 gp,2,0,mundane_keep_current,Compendium.dnd5e.items.Item.eJOrPcAz9EcquyRQ
1294,Fly,fly,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.yfbK8gZqESlaoY5t
1084,Fog Cloud,fog-cloud,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.IBJmWjzbQGu7M4UX
842,Folding Boat,folding-boat,consumable,loot.consumable,rare,10000 gp,10000,300 pp,3000,-7000,magic_consumable_safe_default,Compendium.dnd5e.items.Item.u4ewpAFZjLrWrmQv
1018,Forbiddance,forbiddance,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.64D1gNZ4hx7SWG2x
1174,Forcecage,forcecage,spell,loot.spell,very-rare,25000 gp,25000,2500 pp,25000,0,spell_level_standard,Compendium.dnd5e.spells.Item.Y7uWUO4yqUN0JKl0
1020,Foresight,foresight,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.6HEEhLdJz32TL4Js
548,Forgery Kit,forgery-kit,tool,loot.tool,common,15 gp,15,15 gp,15,0,mundane_keep_current,Compendium.dnd5e.items.Item.cG3m4YlHfbQlLEOx
1404,Framed Pastoral Painting,framed-pastoral-painting,loot,loot.loot,,250 gp,250,25 pp,250,0,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt03Pntg2Xz7Ua4
1206,Freedom of Movement,freedom-of-movement,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.da0a1t2FqaTjRZGT
1112,Freezing Sphere,freezing-sphere,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.MImfWCzEPRMYD3Xp
895,Frost Brand Greatsword,frost-brand-greatsword,weapon,loot.weapon.magic,very-rare,2200 gp,2200,2000 pp,20000,17800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.ykB6UKv5BuQnSRSL
347,Frost Brand Longsword,frost-brand-longsword,weapon,loot.weapon.magic,very-rare,2200 gp,2200,2000 pp,20000,17800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.NmZMx2u6bHpRyGUa
599,Frost Brand Rapier,frost-brand-rapier,weapon,loot.weapon.magic,very-rare,2200 gp,2200,2000 pp,20000,17800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.efluRemOguW2YeZY
2,Frost Brand Scimitar,frost-brand-scimitar,weapon,loot.weapon.magic,very-rare,2200 gp,2200,2000 pp,20000,17800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.07R6JFioylOCpVoL
182,Frost Brand Shortsword,frost-brand-shortsword,weapon,loot.weapon.magic,very-rare,2200 gp,2200,2000 pp,20000,17800,magic_permanent_safe_default,Compendium.dnd5e.items.Item.DT02xK1DzxLNlVaI
1394,Frost Quartz Prism,frost-quartz-prism,loot,loot.loot,,100 gp,100,10 pp,100,0,gem_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.uA5iKTsnLJL0xwFK
660,Fur,fur,consumable,loot.potion,,0.5 gp,0.5,5 sp,0.5,0,mundane_keep_current,Compendium.party-operations.party-operations-loot-manifest.Item.i9ZOufbM3bMD1DMg
995,Gaseous Form,gaseous-form,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.2IWiZAJtOGDoKjiz
1169,Gate,gate,spell,loot.spell,legendary,250000 gp,250000,25000 pp,250000,0,spell_level_standard,Compendium.dnd5e.spells.Item.XbwGq5kDJNvAxNXV
47,Gauntlets of Ogre Power,gauntlets-of-ogre-power,equipment,loot.equipment.magic,uncommon,8000 gp,8000,40 pp,400,-7600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.3TWT5bv3z5zGUZCe
1093,Geas,geas,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.JQyigMNPiDnGI18b
836,Gem of Brightness,gem-of-brightness,consumable,loot.consumable,uncommon,5000 gp,5000,500 pp,5000,0,gem_tier_snap,Compendium.dnd5e.items.Item.thkvJ5QBRORIwkkV
678,Gem of Seeing,gem-of-seeing,consumable,loot.consumable,rare,5000 gp,5000,500 pp,5000,0,gem_tier_snap,Compendium.dnd5e.items.Item.jJU8vFhHLQeKe2wu
1253,Gentle Repose,gentle-repose,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.n4JDcFKe5ikzYmAc
1200,Giant Insect,giant-insect,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.czXrVRx6XYRWsHAi
492,Giant Slayer Battleaxe,giant-slayer-battleaxe,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.YM6bZNmpync83VFa
684,Giant Slayer Greataxe,giant-slayer-greataxe,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.jmSC8I5awCoxNVv7
737,Giant Slayer Greatsword,giant-slayer-greatsword,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.nBFr5xTWeChM7xrb
207,Giant Slayer Handaxe,giant-slayer-handaxe,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.F3rQcaZvElNEiudk
889,Giant Slayer Longsword,giant-slayer-longsword,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.xw2kL7Puwg4wfjW3
264,Giant Slayer Rapier,giant-slayer-rapier,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.I5PWgE4IF40Iv9h4
505,Giant Slayer Scimitar,giant-slayer-scimitar,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.ZLpj1bpnWlAFUEHE
833,Giant Slayer Shortsword,giant-slayer-shortsword,weapon,loot.weapon.magic,rare,7000 gp,7000,300 pp,3000,-4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.tTqixDDmzAfs995G
1380,Gilded Battle Standard,gilded-battle-standard,loot,loot.loot,,500 gp,500,75 pp,750,250,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.24ft0ISDlGcKqJfS
1438,Gilded Chapel Ceiling Panel,gilded-chapel-ceiling-panel,loot,loot.loot,,10000 gp,10000,750 pp,7500,-2500,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt37Ceil5Mn1Do8
1418,Gilded Festival Gong Miniature,gilded-festival-gong-miniature,loot,loot.loot,,650 gp,650,75 pp,750,100,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt17Gong5St1Ju8
1411,Gilded Mosaic Tablet,gilded-mosaic-tablet,loot,loot.loot,,7500 gp,7500,750 pp,7500,0,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt10Mosc8Kl4Bm1
1442,Gilded Psalter Cover,gilded-psalter-cover,loot,loot.loot,,175 gp,175,25 pp,250,75,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt41Psal6Qr6Ea2
1388,Gilded Reliquary Diptych,gilded-reliquary-diptych,loot,loot.loot,,750 gp,750,75 pp,750,0,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.bDzDBlLKTmULPPv4
753,Ginger,ginger,loot,loot.loot,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.VcHmykfFBurKzCO6
1313,Ginger,ginger,loot,loot.loot,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.VcHmykfFBurKzCO6
796,Glaive,glaive,weapon,loot.weapon,common,20 gp,20,2 pp,20,0,mundane_keep_current,Compendium.dnd5e.items.Item.rOG1OM2ihgPjOvFW
3,Glaive +1,glaive-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.09i8r1UmzDSKiZ9g
334,Glaive +2,glaive-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.Mt2WB1W9nDWO4d16
803,Glaive +3,glaive-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.rc9nkN6YOD7ogtEi
409,Glamoured Studded Leather,glamoured-studded-leather,equipment,loot.armor.magic,rare,2000 gp,2000,300 pp,3000,1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.SypSoinJkES0o5FB
255,Glass Bottle,glass-bottle,container,loot.container,common,2 gp,2,2 gp,2,0,mundane_keep_current,Compendium.dnd5e.items.Item.HZp69hhyNZUUCipF
356,Glass Bottle,glass-bottle,container,loot.container,,2 gp,2,2 gp,2,0,mundane_keep_current,Compendium.dnd5e.items.Item.HZp69hhyNZUUCipF
799,Glassblower's Tools,glassblowers-tools,tool,loot.tool,common,30 gp,30,3 pp,30,0,mundane_keep_current,Compendium.dnd5e.items.Item.rTbVrNcwApnuTz5E
992,Glibness,glibness,spell,loot.spell,very-rare,50000 gp,50000,5000 pp,50000,0,spell_level_standard,Compendium.dnd5e.spells.Item.1RzxKZzkQOoioxPj
1161,Globe of Invulnerability,globe-of-invulnerability,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.WmQpxfjZwF3MGUby
762,Gloves of Missile Snaring,gloves-of-missile-snaring,equipment,loot.equipment.magic,uncommon,3000 gp,3000,40 pp,400,-2600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.otYAEwhsANKHZAmk
367,Gloves of Swimming and Climbing,gloves-of-swimming-and-climbing,equipment,loot.equipment.magic,uncommon,2000 gp,2000,40 pp,400,-1600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.PRhtLbRLb9LjHZG7
297,Gloves of Thievery,gloves-of-thievery,tool,loot.tool,,5000 gp,5000,500 pp,5000,0,mundane_keep_current,Compendium.party-operations.party-operations-loot-manifest.Item.KfjmEEE55O83hQdy
1327,Gloves of Thievery,gloves-of-thievery,equipment,loot.equipment.magic,uncommon,5000 gp,5000,40 pp,400,-4600,magic_permanent_safe_default,Item.4U1iJQqY8tlkjVEr
1262,Glyph of Warding,glyph-of-warding,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.pB7XVYwdGNcUG935
285,Goat,goat,loot,loot.loot,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.pMj0mA1wyEhoO6zP
1324,Goat,goat,loot,loot.loot,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.pMj0mA1wyEhoO6zP
472,Goggles of Night,goggles-of-night,equipment,loot.equipment.magic,uncommon,1500 gp,1500,40 pp,400,-1100,magic_permanent_safe_default,Compendium.dnd5e.items.Item.XGAWqtmhK6SYBL6A
653,Gold,gold,loot,loot.loot,,50 gp,50,5 pp,50,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.HHh7Ihuk8ToxJzQX
1308,Gold,gold,loot,loot.loot,,50 gp,50,5 pp,50,0,mundane_keep_current,Compendium.dnd5e.tradegoods.Item.HHh7Ihuk8ToxJzQX
1421,Gold-Leaf Incense Brazier,gold-leaf-incense-brazier,loot,loot.loot,,1250 gp,1250,75 pp,750,-500,art_tier_snap,Compendium.party-operations.party-operations-loot-manifest.Item.aRt20Brzr8Vw4Mx1
1131,Goodberry,goodberry,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.Qf6CAZkc7ms4ZY3e
835,Grappling Hook,grappling-hook,loot,loot.loot,common,2 gp,2,2 gp,2,0,mundane_keep_current,Compendium.dnd5e.items.Item.tfDxZIKDpOkz6pbx
1218,Grease,grease,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.etgcR9wqmrhyZ0tx
19,Greataxe,greataxe,weapon,loot.weapon,common,30 gp,30,3 pp,30,0,mundane_keep_current,Compendium.dnd5e.items.Item.1Lxk6kmoRhG8qQ0u
789,Greataxe +1,greataxe-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.qhdGVfT5j6u46mtk
649,Greataxe +2,greataxe-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.hdUzXzVPonOQzW81
363,Greataxe +3,greataxe-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.PAa2EG5kzmqxcp46
378,Greatclub,greatclub,weapon,loot.weapon,common,2 sp,0.2,2 sp,0.2,0,mundane_keep_current,Compendium.dnd5e.items.Item.QRCsxkCwWNwswL9o
578,Greatclub +1,greatclub-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.dwGxrGqkn2ppNaqs
359,Greatclub +2,greatclub-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.Or3kVfJ0Fbr33ARS
730,Greatclub +3,greatclub-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.mkyltDYnuzNU3kmF
74,Greater Healing Potion,potion-of-superior-healing,consumable,loot.potion,uncommon,150 gp,150,45 pp,450,300,healing_potion_standard,Compendium.dnd5e.items.Item.5m9ErO9In8Uc5yyf
1276,Greater Invisibility,greater-invisibility,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.tEpDmYZNGc9f5OhJ
1162,Greater Restoration,greater-restoration,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.WzvJ7G3cqvIubsLk
885,Greatsword,greatsword,weapon,loot.weapon,common,50 gp,50,5 pp,50,0,mundane_keep_current,Compendium.dnd5e.items.Item.xMkP8BmFzElcsMaR
689,Greatsword +1,greatsword-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.kBVK2IiZYRkEYtcM
119,Greatsword +2,greatsword-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.8LZBOY5USLZ4ngDq
391,Greatsword +3,greatsword-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.RfEZvwcLwe6Ih0LQ
813,Greatsword of Life Stealing,greatsword-of-life-stealing,weapon,loot.weapon.magic,rare,1000 gp,1000,300 pp,3000,2000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.sdHSbitJxgTX6aDG
375,Greatsword of Sharpness,greatsword-of-sharpness,weapon,loot.weapon.magic,very-rare,1700 gp,1700,2000 pp,20000,18300,magic_permanent_safe_default,Compendium.dnd5e.items.Item.QB4CFMTLR6JlD7Kq
287,Greatsword of Wounding,greatsword-of-wounding,weapon,loot.weapon.magic,rare,2000 gp,2000,300 pp,3000,1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.JpwuGtFkfrGibQpP
1147,Guardian of Faith,guardian-of-faith,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.TgHsuhNasPbhu8MO
1296,Guards and Wards,guards-and-wards,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.yw0tYQkOMCgKZ8Ur
1126,Guidance,guidance,spell,loot.spell,common,25 gp,25,25 gp,25,0,spell_level_standard,Compendium.dnd5e.spells.Item.P7mF2MxSuVJwHRRY
1026,Guiding Bolt,guiding-bolt,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.7buEm5KhI5lP8m1z
1075,Gust of Wind,gust-of-wind,spell,loot.spell,uncommon,250 gp,250,25 pp,250,0,spell_level_standard,Compendium.dnd5e.spells.Item.FSMy6VAjDnXY9vWz
1341,Hag Finger,hag-finger,consumable,loot.potion,common,50 gp,50,5 pp,50,0,mundane_keep_current,Compendium.world.terranor.terranor-c1-items-pack.Item.K1LczIXywedLAHQt
179,Halberd,halberd,weapon,loot.weapon,common,20 gp,20,2 pp,20,0,mundane_keep_current,Compendium.dnd5e.items.Item.DMejWAc8r8YvDPP1
747,Halberd +1,halberd-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.nl7cc7Z1HpSHbUdQ
100,Halberd +2,halberd-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.6ndqUhOySYVVQ5on
200,Halberd +3,halberd-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.EU78dSbnr91QWZ7g
862,Half Plate Armor,half-plate-armor,equipment,loot.armor,common,750 gp,750,75 pp,750,0,mundane_keep_current,Compendium.dnd5e.items.Item.vsgmACFYINloIdPm
565,Half Plate Armor +1,half-plate-armor-1,equipment,loot.armor.magic,rare,2250 gp,2250,300 pp,3000,750,magic_permanent_safe_default,Compendium.dnd5e.items.Item.dOZkW5MwvsMhnd08
489,Half Plate Armor +2,half-plate-armor-2,equipment,loot.armor.magic,very-rare,6750 gp,6750,2000 pp,20000,13250,magic_permanent_safe_default,Compendium.dnd5e.items.Item.YFarUKR3OrM5raf5
886,Half Plate Armor +3,half-plate-armor-3,equipment,loot.armor.magic,legendary,24750 gp,24750,7500 pp,75000,50250,magic_permanent_safe_default,Compendium.dnd5e.items.Item.xbVpKtrQ6tJsPhXX
708,Half Plate Armor of Resistance,half-plate-armor-of-resistance,equipment,loot.armor.magic,rare,6750 gp,6750,300 pp,3000,-3750,magic_permanent_safe_default,Compendium.dnd5e.items.Item.lN1VbnGFo3HNZXNb
1138,Hallow,hallow,spell,loot.spell,rare,5000 gp,5000,500 pp,5000,0,spell_level_standard,Compendium.dnd5e.spells.Item.SLxA9QhrggTz0taU
1275,Hallucinatory Terrain,hallucinatory-terrain,spell,loot.spell,rare,2500 gp,2500,250 pp,2500,0,spell_level_standard,Compendium.dnd5e.spells.Item.sTIkQK7KuQNOyY0C
14,Hammer,hammer,loot,loot.loot,common,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.14pNRT4sZy9rgvhb
966,Hammer,hammer,loot,loot.loot,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.nmuGH3OKdoMOwJqj
978,Hammer,hammer,loot,loot.loot,,1 gp,1,1 gp,1,0,mundane_keep_current,Compendium.dnd5e.items.Item.xWQopgOHbS6LjsZm
867,Hammer of Thunderbolts,hammer-of-thunderbolts,weapon,loot.weapon.magic,legendary,16000 gp,16000,7500 pp,75000,59000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.wGDDt17DpBcXPuUD
1359,Hand Cross. (Mental Assault),hand-cross-mental-assault,weapon,loot.weapon.magic,very-rare,10000 gp,10000,2000 pp,20000,10000,magic_permanent_safe_default,Item.TS2VXf1xSwldY0NG
787,Hand Crossbow,hand-crossbow,weapon,loot.weapon,common,75 gp,75,75 gp,75,0,mundane_keep_current,Compendium.dnd5e.items.Item.qaSro7kFhxD6INbZ
333,Hand Crossbow +1,hand-crossbow-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.MnX9soPEMNsCtpv7
46,Hand Crossbow +2,hand-crossbow-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.3Q6rw9kAMf6F1SW5
752,Hand Crossbow +3,hand-crossbow-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.oG4rvCuMstgl4Nez
591,Handaxe,handaxe,weapon,loot.weapon,common,5 gp,5,5 gp,5,0,mundane_keep_current,Compendium.dnd5e.items.Item.eO7Fbv5WBk5zvGOc
382,Handaxe +1,handaxe-1,weapon,loot.weapon.magic,uncommon,1000 gp,1000,40 pp,400,-600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.Qfi5Rsuun3reqYmf
311,Handaxe +2,handaxe-2,weapon,loot.weapon.magic,rare,4000 gp,4000,300 pp,3000,-1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.LZcpcR21nte4Yoe2
557,Handaxe +3,handaxe-3,weapon,loot.weapon.magic,very-rare,16000 gp,16000,2000 pp,20000,4000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.cmnBssaWWzWWm70C
60,Handy Haversack,handy-haversack,container,loot.container,rare,2000 gp,2000,300 pp,3000,1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.7vqs5AqI4VCmuszx
111,Handy Haversack,handy-haversack,container,loot.container,rare,2000 gp,2000,300 pp,3000,1000,magic_permanent_safe_default,Compendium.dnd5e.items.Item.7vqs5AqI4VCmuszx
1277,Harm,harm,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.tMH6Ivn4GmE1naMj
1143,Haste,haste,spell,loot.spell,uncommon,500 gp,500,50 pp,500,0,spell_level_standard,Compendium.dnd5e.spells.Item.Szvk5FEVQW3uhJi5
567,Hat of Disguise,hat-of-disguise,equipment,loot.equipment.magic,uncommon,5000 gp,5000,40 pp,400,-4600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.dQxqcjDm0IxYusCV
516,Headband of Intellect,headband-of-intellect,equipment,loot.equipment.magic,uncommon,8000 gp,8000,40 pp,400,-7600,magic_permanent_safe_default,Compendium.dnd5e.items.Item.a26LjC4QxP1oorXC
1272,Heal,heal,spell,loot.spell,very-rare,15000 gp,15000,1500 pp,15000,0,spell_level_standard,Compendium.dnd5e.spells.Item.qcYitWoSMTnKkzM1
102,Healer's Kit,healers-kit,consumable,loot.consumable,common,5 gp,5,5 gp,5,0,mundane_keep_current,Compendium.dnd5e.items.Item.6rocoBx5jdzG1QQH
573,Healing Potion,potion-of-superior-healing,consumable,loot.potion,common,50 gp,50,45 pp,450,400,healing_potion_standard,Compendium.dnd5e.items.Item.5m9ErO9In8Uc5yyf
1257,Healing Word,healing-word,spell,loot.spell,common,50 gp,50,5 pp,50,0,spell_level_standard,Compendium.dnd5e.spells.Item.o8Dh7fblk1d16tnO
72,Heart of Shadows,unidentified-heart-stone-ring,equipment,loot.equipment.magic,legendary,2000 pp,20000,7500 pp,75000,55000,magic_permanent_safe_default,Compendium.party-operations.party-operations-loot-manifest.Item.4bQRKFi0DH7D7Gay
